,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4230,FDS10,OUT018,2892.226270972515
4231,FDN21,OUT010,1284.031841736879
4232,FDM02,OUT045,1302.8889551710001
4233,FDO44,OUT049,1867.2452486375846
4234,NCN17,OUT017,1450.0131615361568
4235,FDH16,OUT018,1902.1966152914986
4236,FDL44,OUT046,2581.455775901984
4237,FDY47,OUT017,1812.5166173684072
4238,DRI39,OUT046,870.1552115967389
4239,NCX54,OUT018,2100.7700674820107
4240,FDE59,OUT046,612.0255027322528
4241,FDO46,OUT045,2899.7435403859636
4242,DRE13,OUT046,1493.4976633906572
4243,FDW14,OUT013,1262.8277862599607
4244,FDF35,OUT046,1597.979712301796
4245,FDO50,OUT019,161.66956024460396
4246,DRF49,OUT017,1671.481802784627
4247,FDT60,OUT049,2169.4083013662785
4248,FDP38,OUT045,710.1772921679999
4249,FDA31,OUT027,4066.4227065133914
4250,FDY52,OUT010,-79.63450633731594
4251,FDD03,OUT027,4982.985626324255
4252,FDN52,OUT018,1774.7062581174773
4253,FDU20,OUT010,218.71861972962006
4254,FDD22,OUT035,1414.0826736015872
4255,NCB55,OUT019,-445.7279475004907
4256,FDN27,OUT045,1959.9434658936566
4257,FDD16,OUT013,1027.3198766120472
4258,FDW48,OUT046,1495.2760054055288
4259,DRN35,OUT045,441.32318009735053
4260,FDX25,OUT049,2876.2351437382213
4261,DRD49,OUT049,3748.533706825086
4262,FDE21,OUT019,803.374307675329
4263,FDN44,OUT035,2201.277082989694
4264,DRC01,OUT049,1039.2205876472633
4265,NCK30,OUT046,3968.221260674626
4266,FDU39,OUT013,691.1305122830295
4267,FDB49,OUT013,1502.1434782808321
4268,FDS12,OUT045,1779.1784284407736
4269,FDR57,OUT018,2962.447155336224
4270,FDX22,OUT027,4788.502842640995
4271,FDC60,OUT013,1248.1280316465459
4272,NCE42,OUT049,4006.576078089501
4273,NCK42,OUT049,3578.948726264236
4274,DRE01,OUT017,3561.398316831517
4275,FDE57,OUT018,2652.03996683723
4276,DRK59,OUT019,2889.4516058665654
4277,FDB10,OUT027,5088.862786662154
4278,FDQ25,OUT046,2836.7254166991383
4279,FDY26,OUT017,3205.427562449029
4280,FDG28,OUT049,4035.141657216941
4281,FDM14,OUT049,1890.085818489044
4282,NCH29,OUT049,1813.9384849702685
4283,FDD48,OUT049,2017.8284889535603
4284,FDC17,OUT045,3213.8050123747544
4285,DRH49,OUT027,2258.2563944621425
4286,FDN44,OUT018,2953.9307998851996
4287,FDC29,OUT045,1567.0336499175226
4288,DRK01,OUT019,268.11103760186006
4289,FDD48,OUT017,1840.0815716090005
4290,FDB59,OUT013,1838.8335830076312
4291,FDY45,OUT010,2385.5583850350495
4292,FDX60,OUT035,888.4374936004884
4293,FDT09,OUT010,787.5695070604987
4294,DRB24,OUT018,2863.5843661324916
4295,FDL13,OUT035,3416.228651714482
4296,FDN16,OUT035,1377.5877893869795
4297,FDK57,OUT013,1630.7302737847717
4298,FDO22,OUT027,2876.5474868641577
4299,FDC57,OUT010,1484.9142552587614
4300,FDZ13,OUT027,2127.8301307174916
4301,FDW27,OUT013,2165.268307708399
4302,FDX10,OUT049,1027.2421927869518
4303,FDY08,OUT018,2623.8817457203954
4304,FDA49,OUT017,1222.9285261642422
4305,FDC32,OUT018,1908.947264384737
4306,FDO04,OUT035,632.8126477880096
4307,NCZ54,OUT013,2261.8006171910465
4308,FDY40,OUT045,633.2107745366873
4309,FDW36,OUT045,1420.309591273891
4310,FDE11,OUT017,2524.8607191989304
4311,DRE37,OUT045,2638.394707311586
4312,NCK19,OUT017,2700.8216143209293
4313,FDT19,OUT035,2438.2174449550303
4314,FDE56,OUT045,642.4864753045605
4315,FDZ57,OUT010,333.54225916207656
4316,FDB35,OUT035,1252.345713352336
4317,FDF09,OUT010,-1142.1377304117382
4318,FDO34,OUT046,2692.9596973805037
4319,FDA55,OUT046,3598.910919903584
4320,NCM18,OUT035,682.0800694791058
4321,FDJ20,OUT019,749.0021194797232
4322,DRQ35,OUT019,803.1821974858619
4323,FDG02,OUT013,2824.76408006316
4324,NCU29,OUT018,2780.6809311434768
4325,FDL27,OUT027,2624.5280937750445
4326,NCA54,OUT035,2529.9123513692157
4327,FDJ32,OUT035,719.2792991177075
4328,FDB21,OUT019,2384.4972999607717
4329,FDR46,OUT035,1927.0219351056178
4330,FDZ32,OUT046,1804.9009828116327
4331,DRF36,OUT017,2698.743484471989
4332,NCU54,OUT017,2954.711242013067
4333,NCI31,OUT017,243.47883568652452
4334,DRA59,OUT035,2599.515602367608
4335,NCC55,OUT045,464.17240721409934
4336,FDE44,OUT018,1093.0385533441906
4337,NCN26,OUT018,2388.5894131005175
4338,FDC11,OUT049,1440.0264055742668
4339,FDV24,OUT035,2213.23235736732
4340,FDR40,OUT019,538.0805713959727
4341,NCQ17,OUT049,2615.1724431112752
4342,FDC46,OUT045,2553.3879136026744
4343,NCM18,OUT046,1032.4798725556327
4344,FDK16,OUT046,1498.2944464687357
4345,FDI28,OUT017,1160.9153896515159
4346,FDS11,OUT018,4021.553297949769
4347,DRD13,OUT046,1036.6193046513715
4348,FDL36,OUT035,1121.8120982594578
4349,FDI27,OUT013,626.984378494797
4350,FDJ53,OUT019,688.6332883254154
4351,FDS44,OUT045,3787.8019834942334
4352,FDE28,OUT046,3604.8158779380965
4353,FDQ33,OUT018,2774.839386333688
4354,FDB37,OUT017,3560.531474526646
4355,FDQ31,OUT045,1181.6551831065306
4356,NCQ05,OUT046,2603.235466089378
4357,FDE10,OUT013,1851.5775525462723
4358,FDF38,OUT017,384.7806037107976
4359,FDE50,OUT019,1842.9057978459532
4360,DRG37,OUT010,1019.065664944515
4361,NCH06,OUT049,4043.9317518218086
4362,FDY14,OUT045,4034.5800258183444
4363,FDO27,OUT017,1307.717989211306
4364,FDQ19,OUT049,4171.446297320546
4365,FDZ26,OUT019,2461.788049651721
4366,FDN51,OUT013,3895.609684245922
4367,FDK20,OUT035,1480.912715980505
4368,FDD40,OUT018,3534.2522060743017
4369,DRI25,OUT018,1360.738754209127
4370,FDH56,OUT017,1753.4807686374788
4371,FDI36,OUT027,4537.468363245602
4372,DRH11,OUT018,1372.7870825077305
4373,NCV18,OUT017,1142.5769890507402
4374,DRI01,OUT049,2994.8266398481087
4375,DRE48,OUT049,3447.7613093785026
4376,FDS51,OUT035,662.5351970289378
4377,FDM38,OUT017,657.417396601862
4378,FDB60,OUT027,4492.503573103913
4379,FDY58,OUT035,3345.1213725146163
4380,FDY22,OUT045,2072.8812983022776
4381,FDF11,OUT027,4275.005400664237
4382,FDZ51,OUT035,1315.4279503622504
4383,FDQ45,OUT017,2883.9263296005656
4384,FDF17,OUT035,2825.8810669670047
4385,NCF31,OUT027,3802.6202589488503
4386,FDA37,OUT013,1816.9551612492328
4387,FDO51,OUT046,551.1391846079696
4388,FDF34,OUT013,2983.335583348985
4389,FDD57,OUT018,1978.3004115458468
4390,FDO37,OUT046,3747.611503417866
4391,FDR49,OUT049,878.9543513333819
4392,FDS39,OUT049,2455.4683768250056
4393,FDI48,OUT027,2304.8435016199173
4394,DRM35,OUT049,2945.3481396008874
4395,FDV57,OUT035,2558.7277299390103
4396,FDZ55,OUT013,2329.5077781524583
4397,FDI28,OUT035,976.7284096927
4398,FDS21,OUT045,1128.446703872076
4399,FDT34,OUT013,1753.200325118811
4400,DRI25,OUT035,597.085172162676
4401,FDT47,OUT010,90.01948905863998
4402,DRH39,OUT045,986.4267771071713
4403,NCD54,OUT045,2157.6049018806707
4404,FDU16,OUT027,2769.436592486181
4405,NCW29,OUT045,1961.568947273217
4406,FDV25,OUT027,4905.862812140953
4407,FDM56,OUT035,1446.7532193149593
4408,FDZ04,OUT027,2458.2449094588765
4409,FDG59,OUT019,-538.6052406877202
4410,FDI56,OUT045,1151.5536642739387
4411,FDS33,OUT035,1064.8662034397214
4412,FDC23,OUT049,2924.6762120064154
4413,FDT11,OUT049,3206.9388742346096
4414,FDG17,OUT045,3943.8329501974094
4415,FDZ44,OUT045,1937.903446782883
4416,FDJ52,OUT013,2324.4162074656106
4417,DRI23,OUT046,2377.156225365828
4418,DRE15,OUT010,86.90179490134449
4419,NCF07,OUT013,1380.4696005687554
4420,NCR29,OUT049,1089.5260411645213
4421,FDE44,OUT019,-675.8873354425747
4422,FDT23,OUT035,1016.7938691874347
4423,NCG06,OUT017,4044.0847034807293
4424,NCU41,OUT010,1508.2960547141238
4425,FDH46,OUT017,1706.7150039714224
4426,FDV31,OUT013,2512.0074203296804
4427,NCT41,OUT027,3738.8752365565842
4428,FDE22,OUT027,3979.1375343074174
4429,FDC26,OUT045,1386.3835671490472
4430,DRF51,OUT017,188.90827367547556
4431,NCY53,OUT019,584.2870066714646
4432,FDY21,OUT017,2932.4169933380617
4433,FDL27,OUT013,1032.6398523892303
4434,FDZ34,OUT049,3172.998141844423
4435,NCF43,OUT010,525.1709341130345
4436,FDC21,OUT035,1506.5042128874559
4437,FDL26,OUT013,2203.347695796244
4438,FDT25,OUT010,165.6637472161317
4439,NCR30,OUT046,1246.6140979807592
4440,DRL23,OUT019,537.1553832541596
4441,NCR05,OUT049,3286.520978139759
4442,NCE19,OUT018,1304.3995003404668
4443,FDY07,OUT035,491.70885716855867
4444,FDB10,OUT017,3710.0741822588943
4445,FDP57,OUT013,1447.2075673539077
4446,FDU48,OUT019,906.5106209953201
4447,FDH48,OUT035,1095.1063134868848
4448,FDO33,OUT035,1463.831190371571
4449,NCU29,OUT045,2107.8344043305574
4450,FDW35,OUT046,754.2544461207007
4451,FDH05,OUT010,1977.7492509739282
4452,FDP26,OUT049,2050.5601308815394
4453,DRG27,OUT035,332.3377355665307
4454,FDQ33,OUT046,2368.089256277611
4455,FDH20,OUT010,-47.98163095447819
4456,FDV14,OUT046,1448.8353305225123
4457,DRD01,OUT046,956.0272742813918
4458,NCI17,OUT049,1941.5680010439016
4459,FDF39,OUT010,2574.99923079212
4460,FDX37,OUT046,1604.2378076384412
4461,NCX17,OUT035,3282.1390208377843
4462,FDN03,OUT013,3831.258012287301
4463,NCS41,OUT010,1307.2474659176514
4464,FDH34,OUT045,2800.006426748413
4465,NCX53,OUT018,2826.728122301638
4466,FDY31,OUT046,2409.1296230543626
4467,FDD20,OUT017,1869.973432092512
4468,FDE51,OUT045,503.94228766373624
4469,FDV27,OUT046,1517.3175528351157
4470,FDF16,OUT035,2057.34914020936
4471,FDZ02,OUT049,1772.9613954029994
4472,NCK05,OUT045,825.123363544133
4473,FDM12,OUT027,4452.460845993117
4474,NCA05,OUT018,2880.8089946576715
4475,FDX33,OUT045,2340.888808862764
4476,FDM25,OUT049,2977.2292366888455
4477,FDE41,OUT018,1813.6079785984996
4478,FDW14,OUT045,1193.3652675502915
4479,NCD30,OUT046,1615.6936685673554
4480,FDB23,OUT010,2259.655796313373
4481,FDF45,OUT046,1030.1094253100293
4482,FDW20,OUT017,1751.457721922062
4483,FDF47,OUT045,3116.646117840106
4484,NCR05,OUT019,1937.9978358656927
4485,DRB01,OUT046,2961.7083792234066
4486,FDE36,OUT013,2492.031957343861
4487,FDU56,OUT049,3088.810351472204
4488,FDB23,OUT049,4021.886148581599
4489,FDN48,OUT049,1637.022888153767
4490,FDS43,OUT013,2751.003294375426
4491,NCN05,OUT013,2679.417789192961
4492,NCL53,OUT049,3006.493123559072
4493,FDL56,OUT046,1340.4001884934928
4494,FDH17,OUT018,2040.9169380732446
4495,FDP37,OUT046,1965.5858764484278
4496,FDG09,OUT019,1862.400841165309
4497,FDA55,OUT045,3408.3973171211246
4498,FDX31,OUT049,4099.588739828023
4499,FDJ41,OUT045,3882.6154892575532
4500,DRC24,OUT045,2190.985218811918
4501,FDQ21,OUT035,1755.5876524352282
4502,NCT54,OUT045,1242.21880673361
4503,FDH08,OUT049,3856.5938896446846
4504,FDY38,OUT018,4089.224422448889
4505,DRM11,OUT010,2487.796152133819
4506,FDG32,OUT049,3525.293340217448
4507,NCH18,OUT046,3913.0773777312343
4508,FDI20,OUT035,3054.5092236401115
4509,FDA33,OUT018,2754.351587497645
4510,FDN45,OUT013,3209.152684326994
4511,FDT45,OUT010,-899.6914420963457
4512,FDR32,OUT035,3312.0638083129297
4513,FDA48,OUT017,3070.712041568878
4514,FDN23,OUT017,1984.4022286090647
4515,NCR18,OUT035,397.51044881734833
4516,FDD45,OUT046,1461.238235062579
4517,FDI22,OUT018,3676.924664767773
4518,FDT09,OUT013,656.714307254595
4519,DRC24,OUT027,3864.445069772614
4520,FDT39,OUT046,2505.5568876687144
4521,FDX28,OUT045,1282.180880719505
4522,FDA50,OUT018,1935.5956997858352
4523,FDT33,OUT027,4136.8321085368425
4524,FDQ60,OUT049,2088.4286474730825
4525,NCM19,OUT018,2199.2660361844796
4526,FDF40,OUT046,3984.1829959856773
4527,NCI30,OUT035,3555.9909545412693
4528,FDK34,OUT049,3952.0999555921435
4529,FDA38,OUT027,5213.462560310565
4530,FDT02,OUT045,402.1950149130039
4531,FDC11,OUT017,955.5245951814949
4532,FDD08,OUT046,731.0363035230395
4533,NCS29,OUT046,4165.958624237794
4534,DRI03,OUT010,1273.9896222458901
4535,FDK48,OUT035,968.1476581943074
4536,FDM52,OUT049,2514.440547439933
4537,FDP49,OUT035,668.3211284757783
4538,DRA24,OUT046,2691.9818820301516
4539,NCJ43,OUT049,2983.7057374167525
4540,FDE11,OUT045,2700.8251024146352
4541,FDP01,OUT049,2624.8344705978798
4542,FDQ59,OUT018,1810.5134677450035
4543,FDA43,OUT019,1875.6072072151114
4544,FDL14,OUT017,2388.5726098571417
4545,FDV50,OUT010,834.2959191292429
4546,FDT01,OUT027,4600.012178005094
4547,NCC42,OUT035,1917.6831522649288
4548,FDO28,OUT046,1900.7098308346199
4549,FDD32,OUT019,240.76644058336035
4550,FDV45,OUT035,2634.1236172408644
4551,NCW17,OUT019,855.1623400747906
4552,NCJ17,OUT027,2703.9490451530114
4553,NCF18,OUT049,3147.3471053034027
4554,FDP01,OUT045,2303.9907334946083
4555,FDH24,OUT045,2357.448096247273
4556,FDI38,OUT027,4889.442561332917
4557,FDX03,OUT035,496.0945720224713
4558,FDY28,OUT046,3255.290148612167
4559,FDN34,OUT018,3215.3222253141203
4560,FDJ02,OUT045,2202.3140593771996
4561,FDW40,OUT019,992.7625546162351
4562,FDX03,OUT017,617.9978773651578
4563,FDE17,OUT027,3855.60391958957
4564,FDT58,OUT046,2639.062823489818
4565,FDI38,OUT013,3252.1602147361095
4566,FDW22,OUT035,3319.035865510107
4567,FDS15,OUT027,3184.777465018654
4568,NCX06,OUT013,2691.1609670250327
4569,DRK47,OUT035,3321.137413647015
4570,FDC23,OUT027,4202.573476207324
4571,FDM56,OUT010,-91.7369342493879
4572,FDP21,OUT046,3125.4609868273865
4573,FDP58,OUT046,3365.5325061890144
4574,FDA27,OUT019,2957.192795290449
4575,FDK41,OUT019,74.86009310517406
4576,NCH42,OUT046,3697.5646174986246
4577,FDG29,OUT045,512.23847514588
4578,FDW15,OUT018,2875.7673407058687
4579,FDD28,OUT018,1417.480396855698
4580,FDQ37,OUT049,3197.4654915248257
4581,FDC23,OUT035,2499.9840018480218
4582,FDV13,OUT035,1149.4919807215772
4583,FDK33,OUT046,3408.374058310111
4584,FDO33,OUT013,1496.6027011423198
4585,FDN21,OUT017,2359.65861314298
4586,NCW06,OUT027,4442.300425519801
4587,FDI38,OUT035,3171.289141900759
4588,FDC21,OUT027,3193.7179384250644
4589,NCS05,OUT046,2157.3284654086456
4590,NCN53,OUT049,842.7691088518164
4591,FDV40,OUT010,-72.61396971652613
4592,FDG60,OUT017,3484.5398669102697
4593,NCY30,OUT027,4304.562515218813
4594,FDM40,OUT045,1813.1564954156177
4595,NCO30,OUT046,1899.1904998072505
4596,FDK10,OUT046,2916.665910601187
4597,FDM36,OUT045,2789.607847482532
4598,FDN10,OUT013,1671.9977954326994
4599,FDM46,OUT018,1862.4974674616788
4600,FDX50,OUT049,1929.8093446366877
4601,FDP33,OUT045,3982.6680382122686
4602,FDO12,OUT045,2961.082631481373
4603,FDC28,OUT013,1549.9263655030172
4604,FDO31,OUT045,1112.054606035684
4605,FDX45,OUT035,2077.1497298072495
4606,FDV21,OUT049,2054.367881948137
4607,FDH04,OUT049,1747.9444456089936
4608,NCG54,OUT013,2384.2199380493316
4609,FDO13,OUT046,2595.038437825572
4610,FDA09,OUT027,4159.220540770488
4611,FDC38,OUT017,1698.2389687710054
4612,NCO42,OUT046,2305.6287666525523
4613,FDL45,OUT049,2166.551110748348
4614,NCK31,OUT013,676.00950082891
4615,FDM39,OUT017,2553.6141046149337
4616,FDC22,OUT010,1164.0905951417449
4617,FDF46,OUT046,1814.2230375478862
4618,FDQ37,OUT045,2709.5256653710358
4619,FDH41,OUT010,1546.818663326273
4620,FDQ04,OUT046,685.0510929076353
4621,NCQ02,OUT027,2534.9049722604527
4622,FDJ57,OUT027,4502.914827862944
4623,NCE07,OUT049,2579.014599524845
4624,FDE56,OUT013,687.3686760001112
4625,FDI20,OUT049,3493.2846358971783
4626,FDK36,OUT018,-631.7194650915175
4627,FDP08,OUT027,4414.499544116577
4628,FDF44,OUT017,1817.812957845951
4629,NCU53,OUT017,2379.6405314264316
4630,FDF47,OUT035,3144.2611859646786
4631,FDS55,OUT010,716.4076203486032
4632,FDZ52,OUT010,16.39443415119564
4633,FDL04,OUT018,2041.182279966914
4634,NCM26,OUT035,2202.477515307421
4635,FDX43,OUT049,2909.9252772955892
4636,FDP52,OUT049,3762.3823000685798
4637,DRK49,OUT045,744.9361956515322
4638,FDE38,OUT013,2408.2954386173715
4639,DRF13,OUT035,2080.9268052582825
4640,FDK41,OUT010,-369.099704883518
4641,FDJ04,OUT027,3199.38611555622
4642,FDZ44,OUT018,2363.686113333432
4643,FDS11,OUT013,3382.5228871997774
4644,FDA55,OUT049,3738.5747332156684
4645,NCW53,OUT046,3084.744568060314
4646,FDB49,OUT027,2632.4520536919804
4647,FDD23,OUT017,2832.6326470893428
4648,NCV42,OUT045,1670.8529917918033
4649,NCZ29,OUT018,2429.9140915295925
4650,FDQ26,OUT013,742.4380318515402
4651,FDV08,OUT017,625.8401006163172
4652,FDC53,OUT049,1836.3110772576604
4653,FDV58,OUT010,1137.8334969932648
4654,NCP02,OUT019,-214.59196072972034
4655,DRI37,OUT045,728.9419877725018
4656,FDQ12,OUT049,3820.6886931795493
4657,FDE33,OUT046,1310.1680122933517
4658,FDX27,OUT045,1173.9782058635467
4659,FDM22,OUT017,632.5671822542864
4660,NCH30,OUT019,611.4124852370508
4661,FDC04,OUT017,3494.603213200584
4662,FDO38,OUT046,1268.7264211748707
4663,FDV52,OUT027,3247.0025572901063
4664,FDB32,OUT013,1319.486701883956
4665,FDV43,OUT018,1164.818581486884
4666,FDI24,OUT018,3225.649675452584
4667,FDR40,OUT017,1453.8316122018718
4668,FDW02,OUT049,2256.894989283437
4669,FDE44,OUT049,813.6498244807086
4670,FDL38,OUT046,1555.0936115741042
4671,NCT54,OUT010,398.6368335311416
4672,DRJ39,OUT010,1816.0200758178653
4673,FDW55,OUT049,4285.944032287334
4674,DRF13,OUT019,1205.3500679394324
4675,NCW17,OUT049,2245.4162574577745
4676,FDP13,OUT035,382.9747531981093
4677,FDS08,OUT018,3221.1594760539956
4678,NCP17,OUT035,233.8100226816806
4679,NCO53,OUT035,2371.236612058762
4680,FDH19,OUT045,2614.7005188465478
4681,FDJ04,OUT017,1631.5259621338696
4682,FDG10,OUT049,1216.6616223909684
4683,FDA40,OUT010,-469.68286153277427
4684,FDI53,OUT045,2212.267216496804
4685,FDU09,OUT010,-855.0320211710384
4686,FDK60,OUT045,1219.7323667652038
4687,FDR43,OUT017,153.9528530275231
4688,FDW22,OUT017,3255.3451630855698
4689,DRP47,OUT010,2021.7402280585902
4690,DRG48,OUT010,622.8763050840487
4691,FDA14,OUT035,1999.4321550105121
4692,FDU49,OUT013,1195.9428886977973
4693,FDK28,OUT045,3747.146628216522
4694,FDT19,OUT046,2734.1288197103677
4695,NCQ42,OUT045,2049.3498564833426
4696,FDD03,OUT045,3640.565747833558
4697,NCM53,OUT013,1480.2061296205818
4698,NCX53,OUT045,2230.495259611817
4699,FDV14,OUT027,2781.6449535662996
4700,NCZ54,OUT017,2503.7043779659602
4701,FDB39,OUT013,691.5943481987945
4702,DRC24,OUT046,2466.0473305275027
4703,FDY36,OUT013,1032.6394591358999
4704,FDN01,OUT035,2545.109105460371
4705,DRH25,OUT046,1027.1371383201854
4706,FDV08,OUT046,303.88583420036684
4707,NCP53,OUT049,3897.3409525653087
4708,FDU52,OUT010,1000.3946558007517
4709,NCI42,OUT045,2993.958256299027
4710,FDZ14,OUT035,1679.111437585567
4711,FDF11,OUT046,3990.151952481872
4712,FDQ13,OUT018,1849.3386531427473
4713,FDO32,OUT010,-983.6168012856359
4714,DRJ37,OUT018,2816.8685420036422
4715,FDY43,OUT046,2568.487461347957
4716,NCT41,OUT017,2265.841004329312
4717,NCV17,OUT045,912.559395104136
4718,FDM04,OUT027,2300.9722141296916
4719,DRB48,OUT018,1200.4304749137216
4720,FDM24,OUT013,2215.900521995791
4721,FDT37,OUT049,4257.341123360768
4722,NCO05,OUT010,-237.05303706908217
4723,FDL13,OUT046,3766.6331655214403
4724,FDL15,OUT017,2283.094302910175
4725,FDB11,OUT018,3929.9129408740832
4726,FDL14,OUT019,1378.5100959599608
4727,FDY10,OUT019,613.100157862066
4728,FDJ40,OUT049,1939.947480984044
4729,NCW18,OUT046,3711.7496840283648
4730,NCY06,OUT013,1802.491788620386
4731,DRE13,OUT018,1871.0881951840347
4732,FDA26,OUT045,3192.418521332741
4733,NCE19,OUT010,-959.0262286528364
4734,FDE33,OUT035,1051.5884651631366
4735,DRL59,OUT027,2294.779630132552
4736,FDY07,OUT046,829.7560295529238
4737,FDF57,OUT018,3174.325911908004
4738,FDM58,OUT035,1439.7806237913444
4739,FDP26,OUT027,3254.6045649391035
4740,FDY32,OUT046,2590.9096370622733
4741,FDD51,OUT010,-351.201058618449
4742,FDU22,OUT018,2277.461057156885
4743,FDZ49,OUT018,3898.2204942509907
4744,NCI42,OUT017,3148.0159057077726
4745,FDT04,OUT027,1940.9315252367285
4746,NCU41,OUT045,2693.802404979023
4747,FDS56,OUT045,3914.8789003897973
4748,NCN42,OUT017,2170.9921207018274
4749,FDK34,OUT046,3809.2523819794396
4750,FDB03,OUT017,3431.3835535488624
4751,DRJ25,OUT035,412.91716199712545
4752,FDT25,OUT027,3388.3838233046804
4753,FDN20,OUT013,2503.7587449025664
4754,FDP09,OUT013,3159.1526406936523
4755,FDM20,OUT019,2761.933255135721
4756,NCG55,OUT046,1841.4566921501764
4757,NCP14,OUT045,1322.706092630354
4758,NCH06,OUT046,3856.054654382935
4759,FDV52,OUT013,1613.0664924577623
4760,NCL07,OUT035,436.4179833721006
4761,DRJ11,OUT027,4350.627223341158
4762,DRO59,OUT013,979.1919533167975
4763,FDW15,OUT010,611.2870193568683
4764,NCQ30,OUT035,1681.3649015150747
4765,NCN54,OUT019,44.579332456524725
4766,FDY01,OUT027,3145.2844497500355
4767,FDX39,OUT035,3100.0127509528184
4768,FDH53,OUT027,2954.6627933859904
4769,FDA57,OUT035,351.3835489922345
4770,NCC07,OUT010,274.60077426601003
4771,FDU28,OUT013,2745.6956340151223
4772,FDK36,OUT010,-416.51367010076103
4773,FDR36,OUT018,1144.4680099846848
4774,NCQ17,OUT035,2101.8422606737045
4775,FDS28,OUT019,-317.2355713655944
4776,FDE08,OUT045,2077.2390994290113
4777,FDU22,OUT046,1875.3762074292326
4778,FDG41,OUT045,1449.9210263371835
4779,FDO31,OUT010,-413.34028283955934
4780,FDM21,OUT019,2794.0542231883196
4781,FDU40,OUT017,2901.283927994178
4782,FDV36,OUT018,2521.328278238861
4783,FDT10,OUT027,2393.8757180649313
4784,FDX38,OUT045,741.5012760459776
4785,NCU30,OUT027,4068.1775056492147
4786,NCV06,OUT049,3197.337315935312
4787,FDT16,OUT035,3710.3161088244296
4788,NCP41,OUT027,3177.5197226427586
4789,FDZ56,OUT017,2398.8194523653287
4790,FDC22,OUT035,2713.409218312253
4791,FDU10,OUT035,359.21549651455916
4792,FDS46,OUT045,1769.5655207948769
4793,FDO08,OUT049,2872.975726995762
4794,NCV42,OUT018,2235.732650026454
4795,FDP33,OUT035,3661.946801239661
4796,FDJ12,OUT046,3337.886055464481
4797,FDH04,OUT045,1567.7762690305967
4798,NCU54,OUT013,3057.9305724904957
4799,FDO36,OUT010,1175.6653114715077
4800,FDT37,OUT027,5513.724372422592
4801,FDD14,OUT010,1280.2489977624582
4802,FDA16,OUT013,3287.729394978503
4803,NCS42,OUT019,232.88743350579466
4804,FDP10,OUT019,368.7323654860726
4805,FDQ28,OUT049,2651.6188784001415
4806,FDK57,OUT010,792.0749498999377
4807,FDK02,OUT013,1605.6049725835173
4808,FDW47,OUT018,2379.9152912239706
4809,NCC42,OUT018,2637.7141301344664
4810,FDQ37,OUT018,3461.6247522950325
4811,FDL40,OUT046,1780.228139220189
4812,DRE13,OUT010,-135.8992867590344
4813,FDQ34,OUT027,2960.6808657758493
4814,NCB54,OUT046,2066.561374789387
4815,FDS48,OUT049,2133.993700388927
4816,FDO15,OUT045,1283.5100991924098
4817,NCT30,OUT013,528.8563794294355
4818,FDU49,OUT027,2795.9720065541737
4819,FDE21,OUT046,1964.1641170636362
4820,FDS49,OUT019,-12.187661932741122
4821,FDT38,OUT027,2722.573531830499
4822,FDZ01,OUT045,1463.55855884352
4823,FDC41,OUT035,879.7846928419688
4824,DRG13,OUT010,940.8208508060494
4825,NCZ42,OUT018,4340.821100031659
4826,NCM07,OUT045,1242.2837362054195
4827,NCV17,OUT018,2633.0764890641385
4828,DRK39,OUT035,910.1459309463191
4829,FDS37,OUT018,2280.611205298122
4830,FDV12,OUT019,411.3798183436867
4831,NCG19,OUT018,3995.3777607996108
4832,FDS51,OUT013,766.8654255224885
4833,NCO14,OUT046,781.5396484576196
4834,FDC38,OUT046,2033.8203972321248
4835,FDN15,OUT046,1301.416502842329
4836,NCH42,OUT013,3414.0959904390484
4837,FDQ22,OUT046,621.2544764580542
4838,FDC05,OUT013,2855.1229300061336
4839,FDZ31,OUT013,2718.21727939256
4840,DRJ23,OUT049,3190.819817048478
4841,FDC52,OUT035,433.4733328977544
4842,DRD12,OUT010,-406.99015114115537
4843,FDV55,OUT017,1946.5732435933185
4844,FDD32,OUT046,1430.919828841582
4845,FDR01,OUT049,3398.0528777394416
4846,FDY08,OUT019,897.6595174561103
4847,FDQ45,OUT045,1824.2635475799123
4848,DRN11,OUT027,3550.796147495897
4849,NCS05,OUT018,2593.989010317074
4850,FDY32,OUT035,2242.0744549232095
4851,NCD31,OUT045,2501.818773075374
4852,NCE06,OUT049,2723.106566644302
4853,NCP14,OUT046,1608.833215830533
4854,NCF18,OUT019,1782.6336697510678
4855,FDF14,OUT018,2821.0339303607843
4856,FDB22,OUT017,2227.508131996194
4857,NCH54,OUT049,2696.0012820068805
4858,FDU27,OUT035,400.6496945843955
4859,FDS58,OUT027,4071.153570563351
4860,NCU29,OUT035,2051.1155082230653
4861,FDJ57,OUT013,2865.872752401847
4862,FDL56,OUT049,1481.5198991651177
4863,FDH60,OUT035,2774.414515632542
4864,FDN24,OUT018,1248.0247503500061
4865,FDD02,OUT017,1669.5718383961557
4866,FDP15,OUT017,3846.0483553568656
4867,FDB28,OUT027,4471.5998083437025
4868,DRC49,OUT045,2153.293768261731
4869,NCG30,OUT018,2317.820474753843
4870,FDJ14,OUT049,1475.2260982600455
4871,FDL52,OUT045,586.1607761526709
4872,NCG19,OUT027,4951.287288268919
4873,NCN41,OUT035,1680.3733371781166
4874,FDW22,OUT013,3390.6394056531635
4875,FDI02,OUT013,1501.6113849686785
